customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
cust_10975,Female,0,Yes,Yes,64,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,51.07,3348.99,No
cust_10976,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.33,4122.74,Yes
cust_10977,Female,1,No,Yes,34,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),111.19,3850.02,Yes
cust_10978,Female,0,No,Yes,31,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.07,2393.01,No
cust_10979,Female,0,Yes,No,18,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),81.38,1425.5,No
cust_10980,Female,0,No,Yes,38,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,83.47,3250.28,No
cust_10981,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.39,554.1,Yes
cust_10982,Female,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.25,801.67,No
cust_10983,Male,1,No,No,2,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,61.55,121.69,Yes
cust_10984,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,30.34,929.2,No
cust_10985,Female,0,Yes,Yes,57,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.95,5031.3,Yes
cust_10986,Female,0,No,No,53,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,49.33,2538.67,No
cust_10987,Female,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.59,847.06,Yes
cust_10988,Female,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,105.59,1485.32,Yes
cust_10989,Female,0,No,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.45,1505.04,No
cust_10990,Female,0,Yes,Yes,30,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,97.35,2872.17,Yes
cust_10991,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,106.58,6384.86,No
cust_10992,Female,0,Yes,Yes,25,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,82.37,2048.44,No
cust_10993,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,98.99,6694.3,No
cust_10994,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),96.07,5326.35,No
cust_10995,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.24,472.81,No
cust_10996,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,113.68,7456.29,No
cust_10997,Female,0,No,Yes,20,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.28,1325.97,No
cust_10998,Female,0,Yes,Yes,59,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),49.42,2884.6,No
cust_10999,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.08,1628.67,No
cust_11000,Female,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,104.84,5384.24,No
cust_11001,Male,0,No,Yes,38,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,63.39,2463.21,No
cust_11002,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.26,222.04,Yes
cust_11003,Male,0,Yes,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.8,1490.5,No
cust_11004,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,99.55,198.44,No
cust_11005,Male,0,Yes,No,36,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,70.94,2518.46,Yes
cust_11006,Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.75,2797.15,Yes
cust_11007,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,101.72,2092.22,No
cust_11008,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.83,1271.09,No
cust_11009,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.92,0.0,No
cust_11010,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),88.39,1893.13,No
cust_11011,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.94,609.47,No
cust_11012,Female,0,Yes,No,46,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),52.93,2383.02,No
cust_11013,Male,0,No,Yes,6,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.07,330.31,Yes
cust_11014,Male,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),72.48,2683.15,Yes
cust_11015,Female,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),39.79,1844.68,No
cust_11016,Female,0,No,Yes,34,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),55.18,1887.96,No
cust_11017,Male,0,No,No,61,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.88,4561.41,No
cust_11018,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.65,1738.42,No
cust_11019,Male,0,No,No,2,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),62.17,120.88,Yes
cust_11020,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.11,1563.11,No
cust_11021,Male,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),106.13,4440.76,No
cust_11022,Female,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,82.0,2586.81,Yes
cust_11023,Female,0,No,Yes,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,79.8,2030.1,No
cust_11024,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.17,1161.05,No
cust_11025,Female,0,Yes,No,4,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),47.81,187.9,No
cust_11026,Female,1,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.57,1219.39,Yes
cust_11027,Male,0,No,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,102.23,6038.21,No
cust_11028,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),91.19,4376.93,No
cust_11029,Male,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.37,903.66,Yes
cust_11030,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,68.69,1080.83,No
cust_11031,Female,0,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,62.74,4360.51,Yes
cust_11032,Male,0,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.39,2019.99,Yes
cust_11033,Female,0,Yes,No,62,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),74.57,4519.44,Yes
cust_11034,Male,0,Yes,No,60,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.82,3728.66,Yes
cust_11035,Female,1,No,Yes,62,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),104.34,6640.23,No
cust_11036,Female,0,No,No,14,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,58.8,831.77,Yes
cust_11037,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.69,0.0,No
cust_11038,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.73,295.97,No
cust_11039,Male,0,Yes,Yes,47,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,99.56,4544.65,No
cust_11040,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,115.09,3864.56,No
cust_11041,Female,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,110.88,3137.29,No
cust_11042,Male,0,Yes,No,18,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.61,1156.9,No
cust_11043,Male,0,No,No,63,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),61.05,3801.49,No
cust_11044,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),82.04,5383.42,No
cust_11045,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,100.75,5759.22,No
cust_11046,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,101.51,4353.93,No
cust_11047,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.56,236.17,Yes
cust_11048,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),98.03,3751.17,No
cust_11049,Male,0,No,Yes,23,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,108.77,2535.95,No
cust_11050,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),80.05,792.78,No
cust_11051,Male,1,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.07,1904.02,No
cust_11052,Male,0,Yes,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.15,0.0,Yes
cust_11053,Male,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),33.47,1935.15,No
cust_11054,Male,0,No,No,27,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),68.03,1858.46,No
cust_11055,Male,1,Yes,No,67,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),100.58,6540.2,No
cust_11056,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.43,4440.27,No
cust_11057,Male,0,No,No,70,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),64.21,4381.97,Yes
cust_11058,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.35,517.49,Yes
cust_11059,Female,0,Yes,No,28,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),68.56,1868.96,No
cust_11060,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,63.54,4275.36,No
cust_11061,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,90.8,4058.95,No
cust_11062,Male,0,No,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),51.7,3574.32,No
cust_11063,Male,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33.14,517.71,No
cust_11064,Female,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.76,3467.11,No
cust_11065,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),107.56,4095.18,No
cust_11066,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.76,2297.94,Yes
cust_11067,Male,1,No,Yes,1,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.31,61.58,Yes
cust_11068,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,82.53,2172.79,No
cust_11069,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,115.91,2335.65,Yes
cust_11070,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,89.96,551.96,No
cust_11071,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.56,1266.78,No
cust_11072,Female,0,No,Yes,51,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),101.67,5030.06,Yes
cust_11073,Male,0,No,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),104.02,4809.19,No
cust_11074,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.94,560.36,No
cust_11075,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),112.6,8013.13,Yes
cust_11076,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),115.96,1283.01,No
cust_11077,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,68.55,4731.23,No
cust_11078,Female,0,Yes,Yes,1,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),105.56,103.6,No
cust_11079,Male,1,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.31,592.9,Yes
cust_11080,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.65,191.59,Yes
cust_11081,Male,0,Yes,Yes,20,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,70.65,1453.12,Yes
cust_11082,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),103.95,5343.15,No
cust_11083,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.24,741.53,Yes
cust_11084,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,67.31,3566.99,No
cust_11085,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.02,1195.37,No
cust_11086,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.45,1356.75,No
cust_11087,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),100.83,1566.06,No
cust_11088,Female,0,No,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,47.46,2771.41,No
cust_11089,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.73,1087.95,Yes
cust_11090,Female,1,No,No,64,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,69.35,4361.24,No
cust_11091,Male,0,No,Yes,47,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),87.81,4136.55,Yes
cust_11092,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.26,3489.52,Yes
cust_11093,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.06,4287.16,No
cust_11094,Female,0,Yes,Yes,9,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,77.4,717.45,No
cust_11095,Female,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,30.05,1702.05,No
cust_11096,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.35,313.29,No
cust_11097,Female,1,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.72,1709.63,Yes
cust_11098,Female,1,No,Yes,57,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,59.25,3282.94,No
cust_11099,Male,0,Yes,No,67,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,57.15,3753.43,No
cust_11100,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),100.46,2812.63,Yes
cust_11101,Female,1,Yes,No,15,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.54,956.03,No
cust_11102,Female,0,No,Yes,62,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.58,5250.34,No
cust_11103,Male,1,No,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,89.27,3991.67,Yes
cust_11104,Female,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.05,3979.39,No
cust_11105,Female,0,No,Yes,22,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.21,1644.98,Yes
cust_11106,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),115.21,3321.45,No
cust_11107,Female,0,No,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.94,6431.94,Yes
cust_11108,Female,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,73.41,2131.27,Yes
cust_11109,Male,0,Yes,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.37,1595.52,Yes
cust_11110,Male,0,No,No,55,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,64.38,3494.69,Yes
cust_11111,Male,0,No,No,23,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,63.96,1501.84,No
cust_11112,Female,0,Yes,Yes,7,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,53.74,384.11,No
cust_11113,Male,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),45.6,1951.21,No
cust_11114,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.4,976.25,Yes
cust_11115,Male,0,Yes,No,34,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.18,2004.08,No
cust_11116,Male,0,Yes,No,49,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,107.57,5335.43,No
cust_11117,Male,1,No,Yes,16,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.49,1702.58,No
cust_11118,Male,1,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.65,97.58,No
